,class,address
11457,3.559,/home/sanchit/Desktop/app/Selfie-dataset/images/10175349_536342493151425_1889447338_a.jpg
2375,3.931,/home/sanchit/Desktop/app/Selfie-dataset/images/10009357_739944869383184_341825859_a.jpg
698,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00046988.jpg
261,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG-20200630-WA0028.jpg
20313,4.733,/home/sanchit/Desktop/app/Selfie-dataset/images/10254076_502484159856199_202144019_a.jpg
40179,3.071,/home/sanchit/Desktop/app/Selfie-dataset/images/924970_598237040272194_1403001724_a.jpg
11875,4.486,/home/sanchit/Desktop/app/Selfie-dataset/images/10175382_226705397537961_1855411929_a.jpg
33308,4.07,/home/sanchit/Desktop/app/Selfie-dataset/images/1516867_769853646359261_849329612_a.jpg
11683,5.074,/home/sanchit/Desktop/app/Selfie-dataset/images/10175367_662431317173499_2049033505_a.jpg
35849,3.999,/home/sanchit/Desktop/app/Selfie-dataset/images/1538505_1397657970512632_399078473_a.jpg
46607,4.97,/home/sanchit/Desktop/app/Selfie-dataset/images/b0777e2cbf5b11e392340002c99abc6e_6.jpg
31911,5.315,/home/sanchit/Desktop/app/Selfie-dataset/images/1516068_683548525041503_352452516_a.jpg
815,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00057343.jpg
46420,3.752,/home/sanchit/Desktop/app/Selfie-dataset/images/929296_575012045927410_194288220_a.jpg
35111,3.876,/home/sanchit/Desktop/app/Selfie-dataset/images/1530802_734125549965874_681759711_a.jpg
32294,3.638,/home/sanchit/Desktop/app/Selfie-dataset/images/1516338_237392266463787_732129786_a.jpg
19499,4.635,/home/sanchit/Desktop/app/Selfie-dataset/images/10251532_477909282309566_244414937_a.jpg
35688,3.794,/home/sanchit/Desktop/app/Selfie-dataset/images/1538352_1443530019226683_353554703_a.jpg
1398,7,/home/sanchit/Desktop/app/menWomen/women/00002079.jpeg
4728,4.548,/home/sanchit/Desktop/app/Selfie-dataset/images/10011459_535652919884513_513022698_a.jpg
17307,4.378,/home/sanchit/Desktop/app/Selfie-dataset/images/10249148_616246658453327_254195491_a.jpg
38418,4.471,/home/sanchit/Desktop/app/Selfie-dataset/images/1941050_1422323801354582_139578386_a.jpg
14118,3.923,/home/sanchit/Desktop/app/Selfie-dataset/images/10246047_1376810465934616_741196742_a.jpg
29808,3.632,/home/sanchit/Desktop/app/Selfie-dataset/images/1515112_1413387792256883_1682419493_a.jpg
31543,4.485,/home/sanchit/Desktop/app/Selfie-dataset/images/1515939_731963420168358_188197432_a.jpg
14907,3.82,/home/sanchit/Desktop/app/Selfie-dataset/images/10246104_505265076251695_1377865344_a.jpg
898,7,/home/sanchit/Desktop/app/menWomen/men/00000211.jpg
30949,5.255,/home/sanchit/Desktop/app/Selfie-dataset/images/1515772_1482480935298008_1018419715_a.jpg
824,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00049045.jpg
33744,3.643,/home/sanchit/Desktop/app/Selfie-dataset/images/1527484_1410745849192709_636186208_a.jpg
42019,3.061,/home/sanchit/Desktop/app/Selfie-dataset/images/926166_1411682819099798_1228112217_a.jpg
31486,3.751,/home/sanchit/Desktop/app/Selfie-dataset/images/1515927_236209939904312_2029600545_a.jpg
41850,5.154,/home/sanchit/Desktop/app/Selfie-dataset/images/926153_706594209363086_522527746_a.jpg
199,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/305_HONOR-9_F.jpg
38488,3.849,/home/sanchit/Desktop/app/Selfie-dataset/images/1941076_569439869830702_1138104343_a.jpg
11145,3.27,/home/sanchit/Desktop/app/Selfie-dataset/images/10175323_1469801646584473_2111079179_a.jpg
39156,4.29,/home/sanchit/Desktop/app/Selfie-dataset/images/1963124_546009202184569_1549622512_a.jpg
23681,4.196,/home/sanchit/Desktop/app/Selfie-dataset/images/10261158_625690744177639_1248647228_a.jpg
379,7,/home/sanchit/Desktop/app/menWomen/men/00000543.jpg
38676,3.739,/home/sanchit/Desktop/app/Selfie-dataset/images/1941182_222958491232457_1339343487_a.jpg
32980,3.976,/home/sanchit/Desktop/app/Selfie-dataset/images/1516738_611880138904044_293538765_a.jpg
286,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/302_IPHONE-SE_M.jpeg
1742,7,/home/sanchit/Desktop/app/menWomen/women/00000136.jpg
477,7,/home/sanchit/Desktop/app/menWomen/men/00002115.jpg
20373,3.487,/home/sanchit/Desktop/app/Selfie-dataset/images/10254084_1489952294559469_1898186019_a.jpg
1378,7,/home/sanchit/Desktop/app/menWomen/men/00002095.jpg
35320,3.23,/home/sanchit/Desktop/app/Selfie-dataset/images/1530860_236588776541313_1212130069_a.jpg
23970,5.18,/home/sanchit/Desktop/app/Selfie-dataset/images/10261215_657362160967078_948963887_a.jpg
25552,5.323,/home/sanchit/Desktop/app/Selfie-dataset/images/1170332_706311439432981_1644709_a.jpg
19965,5.443,/home/sanchit/Desktop/app/Selfie-dataset/images/10251562_609664295784038_296576924_a.jpg
1967,4.104,/home/sanchit/Desktop/app/Selfie-dataset/images/10009208_400409706740926_654987981_a.jpg
278,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/133_NIKON-D3400-18-55MM_F.JPG
45878,3.766,/home/sanchit/Desktop/app/Selfie-dataset/images/929055_688548564541821_54053334_a.jpg
528,4.424,/home/sanchit/Desktop/app/Selfie-dataset/images/10005201_475916295842898_347780687_a.jpg
26967,3.853,/home/sanchit/Desktop/app/Selfie-dataset/images/1171770_617181931707521_209943361_a.jpg
38767,5.336,/home/sanchit/Desktop/app/Selfie-dataset/images/1941236_1438871296352262_1117641914_a.jpg
255,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00090190.jpg
40527,5.273,/home/sanchit/Desktop/app/Selfie-dataset/images/925229_238667879668903_2021559131_a.jpg
23791,3.414,/home/sanchit/Desktop/app/Selfie-dataset/images/10261179_766461976707025_1433270075_a.jpg
22043,3.938,/home/sanchit/Desktop/app/Selfie-dataset/images/10254256_1387840451496372_437661786_a.jpg
15932,5.246,/home/sanchit/Desktop/app/Selfie-dataset/images/10246188_246617622192578_1439636007_a.jpg
44533,5.559,/home/sanchit/Desktop/app/Selfie-dataset/images/927917_609363602481400_1153355490_a.jpg
1201,7,/home/sanchit/Desktop/app/menWomen/women/00000303.jpg
20452,4.533,/home/sanchit/Desktop/app/Selfie-dataset/images/10254090_369794256493349_1728542135_a.jpg
30958,3.674,/home/sanchit/Desktop/app/Selfie-dataset/images/1515772_606763389415229_1372522489_a.jpg
30040,5.448,/home/sanchit/Desktop/app/Selfie-dataset/images/1515161_467751396688274_1570532632_a.jpg
32901,5.205,/home/sanchit/Desktop/app/Selfie-dataset/images/1516701_300022493482928_1214062232_a.jpg
9028,3.664,/home/sanchit/Desktop/app/Selfie-dataset/images/10175148_1462773043954363_1302098694_a.jpg
474,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20190731-WA0014.jpg
29355,4.409,/home/sanchit/Desktop/app/Selfie-dataset/images/1389465_314057838741940_406228935_a.jpg
10689,3.976,/home/sanchit/Desktop/app/Selfie-dataset/images/10175290_418986504904610_712355501_a.jpg
39291,3.807,/home/sanchit/Desktop/app/Selfie-dataset/images/1963180_1389941217897547_260084647_a.jpg
36569,3.621,/home/sanchit/Desktop/app/Selfie-dataset/images/1660991_654704924565370_2019299539_a.jpg
8,1.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/190_NIKON-D3400-18-55MM_F.JPG
903,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00011866.jpg
2966,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00113735.jpg
25920,4.368,/home/sanchit/Desktop/app/Selfie-dataset/images/1170498_612768735471323_1696276388_a.jpg
664,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00008443.jpg
155,7,/home/sanchit/Desktop/app/menWomen/women/00001120.jpg
20593,3.802,/home/sanchit/Desktop/app/Selfie-dataset/images/10254104_665228656869077_1725373849_a.jpg
2663,3.895,/home/sanchit/Desktop/app/Selfie-dataset/images/10009799_529704833805166_1609774874_a.jpg
45307,3.58,/home/sanchit/Desktop/app/Selfie-dataset/images/928482_494181364021567_501760992_a.jpg
27935,5.718,/home/sanchit/Desktop/app/Selfie-dataset/images/1172146_1410850885848793_614237384_a.jpg
7884,3.323,/home/sanchit/Desktop/app/Selfie-dataset/images/10013303_498085943647503_1514206747_a.jpg
19294,3.93,/home/sanchit/Desktop/app/Selfie-dataset/images/10251517_295892270564102_102315450_a.jpg
28910,4.361,/home/sanchit/Desktop/app/Selfie-dataset/images/1209701_563982803713901_1407144908_a.jpg
488,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG_20200401_120606.jpg
78,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/340_XIAOMI-PROCOFONE-F1_F.jpg
31691,5.302,/home/sanchit/Desktop/app/Selfie-dataset/images/1515982_626012634120280_164144609_a.jpg
39816,4.27,/home/sanchit/Desktop/app/Selfie-dataset/images/924346_220842594779412_1153431440_a.jpg
152,3,/home/sanchit/Desktop/app/manual_dataset/3/IMG-20190808-WA0043.jpg
29721,5.68,/home/sanchit/Desktop/app/Selfie-dataset/images/1515083_700485936682966_869265977_a.jpg
25696,2.537,/home/sanchit/Desktop/app/Selfie-dataset/images/1170405_427859547351661_556736638_a.jpg
4697,5.001,/home/sanchit/Desktop/app/Selfie-dataset/images/10011453_610544532348682_308312094_a.jpg
31873,4.699,/home/sanchit/Desktop/app/Selfie-dataset/images/1516044_547829368648012_1040744396_a.jpg
6382,5.045,/home/sanchit/Desktop/app/Selfie-dataset/images/10013049_239518162901863_1311097208_a.jpg
40619,4.924,/home/sanchit/Desktop/app/Selfie-dataset/images/925234_702097693164990_223144266_a.jpg
1775,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00085815.jpg
698,7,/home/sanchit/Desktop/app/menWomen/men/00000117.png
86,7,/home/sanchit/Desktop/app/menWomen/men/00000990.jpg
301,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/303_SAMSUNG-GALAXY-A8_F.jpg
26200,4.674,/home/sanchit/Desktop/app/Selfie-dataset/images/1171075_1414156758848116_1714308863_a.jpg
17913,4.893,/home/sanchit/Desktop/app/Selfie-dataset/images/10251409_1489529684599902_190133171_a.jpg
25631,3.983,/home/sanchit/Desktop/app/Selfie-dataset/images/1170377_306947429459278_1798164768_a.jpg
35500,5.319,/home/sanchit/Desktop/app/Selfie-dataset/images/1530884_282477658582446_2137503603_a.jpg
8194,4.75,/home/sanchit/Desktop/app/Selfie-dataset/images/10013342_632807383452492_611478560_a.jpg
39330,4.624,/home/sanchit/Desktop/app/Selfie-dataset/images/1963196_1406342529637908_877058934_a.jpg
36324,5.431,/home/sanchit/Desktop/app/Selfie-dataset/images/1597054_757630867594493_1656019294_a.jpg
19238,3.968,/home/sanchit/Desktop/app/Selfie-dataset/images/10251513_695864413788509_444774816_a.jpg
36614,5.254,/home/sanchit/Desktop/app/Selfie-dataset/images/1661428_729323880421189_310380826_a.jpg
7387,3.474,/home/sanchit/Desktop/app/Selfie-dataset/images/10013205_452252861588115_1642322620_a.jpg
12755,4.121,/home/sanchit/Desktop/app/Selfie-dataset/images/10245940_1408197489450595_1384087099_a.jpg
23479,4.422,/home/sanchit/Desktop/app/Selfie-dataset/images/10261120_215694431974701_953229603_a.jpg
639,1,/home/sanchit/Desktop/app/manual_dataset/1/Screenshot_2021-05-11-21-26-01-645_com.snapchat.android.jpg
18197,4.089,/home/sanchit/Desktop/app/Selfie-dataset/images/10251431_1453501528221004_1729041584_a.jpg
25400,4.22,/home/sanchit/Desktop/app/Selfie-dataset/images/1170140_236945059827791_1328576374_a.jpg
38522,3.633,/home/sanchit/Desktop/app/Selfie-dataset/images/1941100_1472300249653813_1881359188_a.jpg
45464,4.662,/home/sanchit/Desktop/app/Selfie-dataset/images/928495_1438586576382533_1280036782_a.jpg
37478,5.621,/home/sanchit/Desktop/app/Selfie-dataset/images/1742522_226141424251770_859549245_a.jpg
42493,4.11,/home/sanchit/Desktop/app/Selfie-dataset/images/926439_1463621750536058_846880262_a.jpg
9046,4.646,/home/sanchit/Desktop/app/Selfie-dataset/images/10175149_1381033625511431_917795834_a.jpg
25676,6.191,/home/sanchit/Desktop/app/Selfie-dataset/images/1170398_257157584472385_1528821214_a.jpg
1386,7,/home/sanchit/Desktop/app/menWomen/men/00000848.jpg
5315,3.913,/home/sanchit/Desktop/app/Selfie-dataset/images/10012486_298590783627146_1959025396_a.jpg
8957,3.799,/home/sanchit/Desktop/app/Selfie-dataset/images/10175143_280384028803598_987324097_a.jpg
35405,3.883,/home/sanchit/Desktop/app/Selfie-dataset/images/1530870_1410034109265742_1197492651_a.jpg
22960,3.678,/home/sanchit/Desktop/app/Selfie-dataset/images/10261022_1409492455986575_592916618_a.jpg
18358,4.546,/home/sanchit/Desktop/app/Selfie-dataset/images/10251442_751954998168961_1676261229_a.jpg
13687,2.927,/home/sanchit/Desktop/app/Selfie-dataset/images/10246010_270617136438752_1874219301_a.jpg
32182,5.063,/home/sanchit/Desktop/app/Selfie-dataset/images/1516236_636548976416281_1665780045_a.jpg
102,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00053992.jpg
40999,5.424,/home/sanchit/Desktop/app/Selfie-dataset/images/925460_799291913432537_45432405_a.jpg
253,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00067277.jpg
15404,5.08,/home/sanchit/Desktop/app/Selfie-dataset/images/10246144_498671850238236_70348282_a.jpg
31190,4.528,/home/sanchit/Desktop/app/Selfie-dataset/images/1515839_742455082442015_1760051924_a.jpg
1542,7,/home/sanchit/Desktop/app/menWomen/women/00002012.jpg
38567,4.703,/home/sanchit/Desktop/app/Selfie-dataset/images/1941115_236392393220248_1281472279_a.jpg
14862,3.705,/home/sanchit/Desktop/app/Selfie-dataset/images/10246101_718686814821176_1922438057_a.jpg
15741,3.887,/home/sanchit/Desktop/app/Selfie-dataset/images/10246172_1434660070114805_73403508_a.jpg
12024,5.061,/home/sanchit/Desktop/app/Selfie-dataset/images/10175393_715430125175266_1570531168_a.jpg
29590,4.698,/home/sanchit/Desktop/app/Selfie-dataset/images/1515054_1456742261229666_587489170_a.jpg
21003,3.932,/home/sanchit/Desktop/app/Selfie-dataset/images/10254149_1435431443370741_987866450_a.jpg
26190,5.133,/home/sanchit/Desktop/app/Selfie-dataset/images/1171061_548196378632537_1743845695_a.jpg
638,1,/home/sanchit/Desktop/app/manual_dataset/1/IMG-20201017-WA0025.jpg
1228,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00089073.jpg
4540,3.854,/home/sanchit/Desktop/app/Selfie-dataset/images/10011419_632440726810223_684795458_a.jpg
25469,3.656,/home/sanchit/Desktop/app/Selfie-dataset/images/1170176_376020395869008_53122771_a.jpg
28225,4.51,/home/sanchit/Desktop/app/Selfie-dataset/images/1172224_487352368059023_665670640_a.jpg
36193,4.599,/home/sanchit/Desktop/app/Selfie-dataset/images/1538614_445474758932668_1162538602_a.jpg
44051,5.054,/home/sanchit/Desktop/app/Selfie-dataset/images/927617_227513810775680_608431856_a.jpg
8373,6.035,/home/sanchit/Desktop/app/Selfie-dataset/images/10175090_688327661213386_936841233_a.jpg
30779,4.298,/home/sanchit/Desktop/app/Selfie-dataset/images/1515721_1457671224467406_1375834158_a.jpg
22656,3.644,/home/sanchit/Desktop/app/Selfie-dataset/images/10254323_366999580108115_1353554624_a.jpg
26134,3.613,/home/sanchit/Desktop/app/Selfie-dataset/images/1171037_1468902746672693_1639781335_a.jpg
12192,4.433,/home/sanchit/Desktop/app/Selfie-dataset/images/10175406_275278269316169_1347686638_a.jpg
45842,6.104,/home/sanchit/Desktop/app/Selfie-dataset/images/929053_1374671502815858_704281817_a.jpg
122,5,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00106096.jpg
23171,5.308,/home/sanchit/Desktop/app/Selfie-dataset/images/10261059_650064131709891_1758294092_a.jpg
15274,5.374,/home/sanchit/Desktop/app/Selfie-dataset/images/10246134_672568352810160_1352131217_a.jpg
16756,4.458,/home/sanchit/Desktop/app/Selfie-dataset/images/10249107_263244753848996_2017735214_a.jpg
41882,5.41,/home/sanchit/Desktop/app/Selfie-dataset/images/926156_626999370681142_2042547751_a.jpg
6040,4.024,/home/sanchit/Desktop/app/Selfie-dataset/images/10012995_208755756002381_948965949_a.jpg
13744,5.106,/home/sanchit/Desktop/app/Selfie-dataset/images/10246014_622347784501898_72175894_a.jpg
44300,2.771,/home/sanchit/Desktop/app/Selfie-dataset/images/927635_680483845347064_1928060287_a.jpg
194,2.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/169_HONOR-7X_F.jpg
41823,5.006,/home/sanchit/Desktop/app/Selfie-dataset/images/926151_304507916365157_1137240919_a.jpg
18734,5.075,/home/sanchit/Desktop/app/Selfie-dataset/images/10251475_260278870821673_1301691112_a.jpg
12951,3.434,/home/sanchit/Desktop/app/Selfie-dataset/images/10245955_1404221943184202_245334247_a.jpg
15521,3.822,/home/sanchit/Desktop/app/Selfie-dataset/images/10246153_1461631084072616_1001806734_a.jpg
34754,5.15,/home/sanchit/Desktop/app/Selfie-dataset/images/1530647_1464148420486135_1526670802_a.jpg
43744,4.326,/home/sanchit/Desktop/app/Selfie-dataset/images/927259_306523342828212_1794417839_a.jpg
2856,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00093330.jpg
37853,5.207,/home/sanchit/Desktop/app/Selfie-dataset/images/1889164_1494652937422650_2139636074_a.jpg
36125,3.74,/home/sanchit/Desktop/app/Selfie-dataset/images/1538607_771353936221833_834313425_a.jpg
327,7,/home/sanchit/Desktop/app/menWomen/men/00002064.jpg
1412,7,/home/sanchit/Desktop/app/menWomen/men/00000385.jpg
10542,2.795,/home/sanchit/Desktop/app/Selfie-dataset/images/10175276_604238279664547_79337469_a.jpg
26839,4.349,/home/sanchit/Desktop/app/Selfie-dataset/images/1171716_1485282771699793_701890959_a.jpg
6276,4.336,/home/sanchit/Desktop/app/Selfie-dataset/images/10013033_442334179236284_552903921_a.jpg
7818,3.895,/home/sanchit/Desktop/app/Selfie-dataset/images/10013292_649244961813567_741949780_a.jpg
622,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00038165.jpg
41818,3.293,/home/sanchit/Desktop/app/Selfie-dataset/images/926150_697184947006554_2133418700_a.jpg
19037,4.664,/home/sanchit/Desktop/app/Selfie-dataset/images/10251498_715793911775741_1172294719_a.jpg
15304,5.75,/home/sanchit/Desktop/app/Selfie-dataset/images/10246136_605298589556194_1402134180_a.jpg
162,3,/home/sanchit/Desktop/app/manual_dataset/3/IMG_20191005_000938_Bokeh.jpg
577,7,/home/sanchit/Desktop/app/menWomen/women/00000729.jpg
17031,4.411,/home/sanchit/Desktop/app/Selfie-dataset/images/10249127_471465909620604_23695095_a.jpg
464,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20200517-WA0001.jpg
1915,2.906,/home/sanchit/Desktop/app/Selfie-dataset/images/10009196_1422539681336148_1954986068_a.jpg
23622,4.352,/home/sanchit/Desktop/app/Selfie-dataset/images/10261150_1413195348944406_1409034299_a.jpg
45716,5.354,/home/sanchit/Desktop/app/Selfie-dataset/images/928512_676951779028504_479892731_a.jpg
43697,3.772,/home/sanchit/Desktop/app/Selfie-dataset/images/927255_484659018328615_2112420504_a.jpg
600,7,/home/sanchit/Desktop/app/menWomen/men/00002085.jpg
7946,4.484,/home/sanchit/Desktop/app/Selfie-dataset/images/10013314_629461913798711_1876542452_a.jpg
16045,4.293,/home/sanchit/Desktop/app/Selfie-dataset/images/10246196_677478182312175_545188375_a.jpg
26161,5.531,/home/sanchit/Desktop/app/Selfie-dataset/images/1171046_233006770224367_1622280988_a.jpg
2242,3.13,/home/sanchit/Desktop/app/Selfie-dataset/images/10009270_1459594364275619_298951579_a.jpg
12600,4.392,/home/sanchit/Desktop/app/Selfie-dataset/images/10245926_239007449556531_1486550659_a.jpg
28249,3.852,/home/sanchit/Desktop/app/Selfie-dataset/images/1172230_543404739112281_1972226487_a.jpg
15931,5.035,/home/sanchit/Desktop/app/Selfie-dataset/images/10246188_1578934028998768_877812226_a.jpg
42348,4.493,/home/sanchit/Desktop/app/Selfie-dataset/images/926429_611508378935081_1351653114_a.jpg
16595,5.405,/home/sanchit/Desktop/app/Selfie-dataset/images/10249095_1436514076595586_676502590_a.jpg
31285,5.128,/home/sanchit/Desktop/app/Selfie-dataset/images/1515878_1406021656336727_735781638_a.jpg
46497,3.707,/home/sanchit/Desktop/app/Selfie-dataset/images/929304_1411220715809609_1441198316_a.jpg
40969,5.467,/home/sanchit/Desktop/app/Selfie-dataset/images/925458_244768252313587_687394036_a.jpg
29503,3.576,/home/sanchit/Desktop/app/Selfie-dataset/images/1389912_464827510301938_742997315_a.jpg
488,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00019361.jpg
3113,4.681,/home/sanchit/Desktop/app/Selfie-dataset/images/10011158_458034390994501_490225881_a.jpg
256,1.0,/home/sanchit/Desktop/app/blurData/defocused_blurred/184_HONOR-10_F.jpg
1903,7,/home/sanchit/Desktop/app/menWomen/women/00000595.jpg
13689,3.586,/home/sanchit/Desktop/app/Selfie-dataset/images/10246010_468419573285595_1890090690_a.jpg
7346,4.739,/home/sanchit/Desktop/app/Selfie-dataset/images/10013198_747057305317936_1714986872_a.jpg
5276,4.43,/home/sanchit/Desktop/app/Selfie-dataset/images/10012480_1471598533058451_363536485_a.jpg
42360,3.947,/home/sanchit/Desktop/app/Selfie-dataset/images/926430_1564304277128626_103821565_a.jpg
5591,2.646,/home/sanchit/Desktop/app/Selfie-dataset/images/10012542_631203416933900_282167288_a.jpg
9800,4.601,/home/sanchit/Desktop/app/Selfie-dataset/images/10175214_684686761615753_826224411_a.jpg
43451,4.904,/home/sanchit/Desktop/app/Selfie-dataset/images/927042_1571471983078362_441816833_a.jpg
14870,5.052,/home/sanchit/Desktop/app/Selfie-dataset/images/10246102_265894290239412_74942926_a.jpg
41422,4.717,/home/sanchit/Desktop/app/Selfie-dataset/images/925829_1494802537406342_1776018917_a.jpg
27531,3.531,/home/sanchit/Desktop/app/Selfie-dataset/images/1172042_642480342489958_572610278_a.jpg
18821,3.279,/home/sanchit/Desktop/app/Selfie-dataset/images/10251482_642314659174300_293381383_a.jpg
1743,7,/home/sanchit/Desktop/app/menWomen/women/00002109.png
288,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/145_NIKON-D3400-18-55MM_M.JPG
21321,3.394,/home/sanchit/Desktop/app/Selfie-dataset/images/10254179_439578696145515_493493113_a.jpg
242,3,/home/sanchit/Desktop/app/manual_dataset/3/Screenshot_2021-05-06-02-39-25-113_com.whatsapp.jpg
10341,3.764,/home/sanchit/Desktop/app/Selfie-dataset/images/10175260_1573775249515158_1169547578_a.jpg
15829,4.067,/home/sanchit/Desktop/app/Selfie-dataset/images/10246180_230333570491313_1878274078_a.jpg
444,7,/home/sanchit/Desktop/app/menWomen/men/00000833.jpg
30106,5.297,/home/sanchit/Desktop/app/Selfie-dataset/images/1515178_439275119549557_358912923_a.jpg
36525,5.116,/home/sanchit/Desktop/app/Selfie-dataset/images/1660323_635037866557982_1758061215_a.jpg
35334,4.85,/home/sanchit/Desktop/app/Selfie-dataset/images/1530862_230721420469910_1514484040_a.jpg
529,2,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20190823-WA0009.jpg
30874,5.452,/home/sanchit/Desktop/app/Selfie-dataset/images/1515748_250597858459022_1486196089_a.jpg
16060,3.706,/home/sanchit/Desktop/app/Selfie-dataset/images/10246198_1412748105657293_2016036626_a.jpg
39138,3.106,/home/sanchit/Desktop/app/Selfie-dataset/images/1963119_1479271065619259_1172669966_a.jpg
42892,4.249,/home/sanchit/Desktop/app/Selfie-dataset/images/926733_459578810840561_585140790_a.jpg
11510,5.271,/home/sanchit/Desktop/app/Selfie-dataset/images/10175354_284192041755318_1465894282_a.jpg
335,6,/home/sanchit/Desktop/app/manual_dataset/4/IMG_20201114_202204.jpg
15517,4.182,/home/sanchit/Desktop/app/Selfie-dataset/images/10246153_1423496571236165_663585791_a.jpg
43901,4.642,/home/sanchit/Desktop/app/Selfie-dataset/images/927269_659290344165843_1192660403_a.jpg
30907,5.668,/home/sanchit/Desktop/app/Selfie-dataset/images/1515757_1437815969793809_618232506_a.jpg
1099,3.572,/home/sanchit/Desktop/app/Selfie-dataset/images/10005553_246925545493373_84166042_a.jpg
6855,4.187,/home/sanchit/Desktop/app/Selfie-dataset/images/10013130_665448373522860_1116050747_a.jpg
17627,3.524,/home/sanchit/Desktop/app/Selfie-dataset/images/10249172_1399830186960191_1917903977_a.jpg
1795,2.84,/home/sanchit/Desktop/app/Selfie-dataset/images/10009162_223008081240638_1114860220_a.jpg
2686,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00040173.jpg
17108,4.776,/home/sanchit/Desktop/app/Selfie-dataset/images/10249133_1422281018024537_1171710883_a.jpg
79,4,/home/sanchit/Desktop/app/manual_dataset/3/IMG_20191023_083141.jpg
25004,4.967,/home/sanchit/Desktop/app/Selfie-dataset/images/1168879_1394003807545511_1688524332_a.jpg
46247,5.476,/home/sanchit/Desktop/app/Selfie-dataset/images/929280_638025636270350_1200816538_a.jpg
27938,4.35,/home/sanchit/Desktop/app/Selfie-dataset/images/1172146_232808520246739_1791795196_a.jpg
12662,5.178,/home/sanchit/Desktop/app/Selfie-dataset/images/10245930_258720620976496_509689676_a.jpg
7311,4.468,/home/sanchit/Desktop/app/Selfie-dataset/images/10013193_821011774594548_2069776935_a.jpg
9062,5.046,/home/sanchit/Desktop/app/Selfie-dataset/images/10175150_505869889517683_1440729581_a.jpg
28988,4.288,/home/sanchit/Desktop/app/Selfie-dataset/images/1388808_854381711254643_14949470_a.jpg
26479,2.833,/home/sanchit/Desktop/app/Selfie-dataset/images/1171238_482717068497022_998947354_a.jpg
16451,4.074,/home/sanchit/Desktop/app/Selfie-dataset/images/10246232_741243075927294_1352011330_a.jpg
37608,3.697,/home/sanchit/Desktop/app/Selfie-dataset/images/1799587_527302867379485_858512994_a.jpg
46501,4.733,/home/sanchit/Desktop/app/Selfie-dataset/images/929304_428438187291379_1151109983_a.jpg
115,1.0,/home/sanchit/Desktop/app/blurData/motion_blurred/202_HUAWEI-P20-LITE_M.jpg
16354,4.132,/home/sanchit/Desktop/app/Selfie-dataset/images/10246221_740066782712205_2134045192_a.jpg
27942,3.573,/home/sanchit/Desktop/app/Selfie-dataset/images/1172146_680734655319423_531499656_a.jpg
46755,4.582,/home/sanchit/Desktop/app/Selfie-dataset/images/e4999484b20811e3ad98128766ce5f5f_6.jpg
42320,5.047,/home/sanchit/Desktop/app/Selfie-dataset/images/926427_499185576873855_55503772_a.jpg
13800,4.73,/home/sanchit/Desktop/app/Selfie-dataset/images/10246018_743489245681469_1812932858_a.jpg
553,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00006126.jpg
2733,7,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00012229.jpg
45734,5.066,/home/sanchit/Desktop/app/Selfie-dataset/images/928982_578299568909463_2040141264_a.jpg
35096,3.74,/home/sanchit/Desktop/app/Selfie-dataset/images/1530796_747539745290836_2050755715_a.jpg
411,3,/home/sanchit/Desktop/app/manual_dataset/2/IMG-20200612-WA0000.jpg
2121,6,/home/sanchit/Desktop/app/fashionData/goodSamples/img_00116239.jpg
213,1,/home/sanchit/Desktop/app/fashionData/badSamples/img_00057569.jpg
171,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00049537.jpg
732,7,/home/sanchit/Desktop/app/menWomen/women/00002173.jpg
276,2,/home/sanchit/Desktop/app/fashionData/badSamples/img_00048090.jpg
